customer_id,age,credit_score,annual_income,debt_to_income,loan_amount,loan_term_months,employment_years,num_credit_accounts,num_late_payments,num_inquiries_6m,utilization_rate,has_mortgage,has_auto_loan,account_age_months,loan_purpose,employment_status,region,loan_to_income,monthly_payment_est,payment_to_income,risk_exposure,payment_history_score,credit_mix_score,inquiry_penalty,stability_score,composite_risk_score,credit_score_band,defaulted
FIN_000130,28,810,42931,0.0521,41010,60,7,18,0,2,0.3758,0,0,137,Medical,Business Owner,West,0.9553,683.5,0.1911,2136.62,1.0,1.0,0.4,0.58,0.8723,Exceptional,0
FIN_000131,32,456,33687,0.1149,19382,60,2,14,2,0,0.2378,0,0,211,Auto,Employed,Southwest,0.5754,323.03,0.1151,2226.99,0.3333,1.0,0.0,0.38,0.5821,Very Poor,0
FIN_000132,54,461,86391,0.3468,3688,60,12,17,1,1,0.3281,0,1,237,Home Improvement,Employed,Southwest,0.0427,61.47,0.0085,1279.0,0.5,1.0,0.2,0.7,0.5982,Very Poor,0
FIN_000133,53,341,50313,0.3522,8513,84,5,16,0,1,0.5756,0,1,177,Medical,Business Owner,Southwest,0.1692,101.35,0.0242,2998.28,1.0,1.0,0.2,0.5,0.5997,Very Poor,0
FIN_000134,68,479,92039,0.1145,5704,24,2,3,1,0,0.5369,0,1,155,Medical,Employed,West,0.062,237.67,0.031,653.11,0.5,0.3,0.0,0.38,0.5937,Very Poor,0
FIN_000135,43,602,34771,0.1311,6176,48,5,12,2,2,0.4807,1,0,220,Medical,Employed,Southeast,0.1776,128.67,0.0444,809.67,0.3333,1.0,0.4,0.8,0.6683,Fair,0
FIN_000136,44,629,27326,0.2489,22943,60,0,8,0,1,0.443,0,0,38,Business,Retired,Northeast,0.8396,382.38,0.1679,5710.51,1.0,0.8,0.2,0.095,0.6797,Fair,0
FIN_000137,57,728,94925,0.2151,6144,12,11,19,1,0,0.155,0,0,170,Medical,Employed,Southeast,0.0647,512.0,0.0647,1321.57,0.5,1.0,0.0,0.7,0.7427,Good,0
FIN_000138,55,649,25764,0.1504,9510,24,2,11,1,0,0.367,0,0,207,Auto,Employed,Northeast,0.3691,396.25,0.1846,1430.3,0.5,1.0,0.0,0.38,0.6618,Fair,0
FIN_000139,64,419,35193,0.2937,22256,12,9,19,1,1,0.5348,1,0,67,Medical,Business Owner,Northeast,0.6324,1854.67,0.6324,6536.59,0.5,1.0,0.2,0.8275,0.5951,Very Poor,0
FIN_000140,60,374,69849,0.3287,16489,24,6,6,1,1,0.3713,1,0,124,Auto,Employed,Southeast,0.2361,687.04,0.118,5419.93,0.5,0.6,0.2,0.84,0.5887,Very Poor,1
FIN_000141,42,422,144758,0.2834,7729,60,1,2,2,4,0.1956,1,1,30,Business,Business Owner,Southeast,0.0534,128.82,0.0107,2190.4,0.3333,0.2,0.8,0.415,0.5374,Very Poor,0
FIN_000142,47,481,61139,0.0693,12626,24,0,6,1,2,0.5913,0,0,40,Debt Consolidation,Employed,Southeast,0.2065,526.08,0.1033,874.98,0.5,0.6,0.4,0.1,0.5583,Very Poor,1
FIN_000143,55,556,25981,0.1542,21221,36,1,12,1,4,0.1174,1,0,170,Medical,Employed,West,0.8168,589.47,0.2723,3272.28,0.5,1.0,0.8,0.64,0.6919,Very Poor,1
FIN_000144,21,568,28480,0.6129,5561,24,2,15,3,4,0.3816,0,0,59,Auto,Employed,Northeast,0.1953,231.71,0.0976,3408.34,0.25,1.0,0.8,0.2275,0.4432,Very Poor,1
FIN_000145,55,792,48932,0.2988,19957,84,3,14,1,1,0.3722,0,1,117,Medical,Employed,Southeast,0.4079,237.58,0.0583,5963.15,0.5,1.0,0.2,0.4125,0.6795,Very Good,0
FIN_000146,57,479,72033,0.3199,9651,48,0,7,1,1,0.2966,1,0,135,Medical,Self-Employed,Midwest,0.134,201.06,0.0335,3087.35,0.5,0.7,0.2,0.6,0.5994,Very Poor,0
FIN_000147,67,448,27787,0.56,17182,60,1,13,2,1,0.5507,0,0,157,Medical,Business Owner,Northeast,0.6183,286.37,0.1237,9621.92,0.3333,1.0,0.2,0.34,0.4307,Very Poor,0
FIN_000148,34,817,28656,0.1917,28554,36,4,6,4,0,0.7091,1,0,36,Business,Self-Employed,Midwest,0.9964,793.17,0.3321,5473.8,0.2,0.6,0.0,0.55,0.642,Exceptional,0
FIN_000149,23,447,47302,0.2106,4008,60,1,5,2,3,0.2627,0,0,204,Home Improvement,Employed,Southwest,0.0847,66.8,0.0169,844.08,0.3333,0.5,0.6,0.34,0.5465,Very Poor,1
FIN_000150,21,308,75050,0.2764,2432,12,9,14,0,2,0.2787,1,0,35,Home Improvement,Employed,Northeast,0.0324,202.67,0.0324,672.2,1.0,1.0,0.4,0.7475,0.6739,Very Poor,0
FIN_000151,25,477,22599,0.3671,20979,60,0,7,4,1,0.2524,1,0,204,Business,Employed,Southeast,0.9283,349.65,0.1857,7701.39,0.2,0.7,0.2,0.6,0.5313,Very Poor,0
FIN_000152,46,694,15000,0.4024,29561,24,1,9,0,3,0.3607,0,1,84,Debt Consolidation,Self-Employed,Midwest,1.9707,1231.71,0.9854,11895.35,1.0,0.9,0.6,0.25,0.6958,Good,0
FIN_000153,34,630,46290,0.3998,7045,48,2,17,3,0,0.4457,0,0,156,Home Improvement,Employed,Northeast,0.1522,146.77,0.038,2816.59,0.25,1.0,0.0,0.38,0.5348,Fair,0
FIN_000154,59,355,250674,0.288,4548,84,11,8,1,0,0.1388,0,0,110,Debt Consolidation,Employed,Southwest,0.0181,54.14,0.0026,1309.82,0.5,0.8,0.0,0.675,0.5907,Very Poor,0
FIN_000155,47,506,37121,0.1323,21559,12,0,15,0,1,0.3934,0,0,80,Medical,Employed,Midwest,0.5808,1796.58,0.5808,2852.26,1.0,1.0,0.2,0.2,0.6862,Very Poor,1
FIN_000156,29,404,99494,0.3874,14399,24,2,4,0,0,0.3469,0,1,48,Auto,Employed,West,0.1447,599.96,0.0724,5578.17,1.0,0.4,0.0,0.2,0.591,Very Poor,1
FIN_000157,35,846,26530,0.2388,6584,60,0,11,3,1,0.1465,0,0,30,Business,Self-Employed,West,0.2482,109.73,0.0496,1572.26,0.25,1.0,0.2,0.075,0.6355,Exceptional,0
FIN_000158,35,654,52787,0.2105,5577,24,16,10,0,1,0.7009,0,0,23,Medical,Employed,Northeast,0.1057,232.38,0.0528,1173.96,1.0,1.0,0.2,0.4575,0.7267,Fair,0
FIN_000159,46,788,94414,0.2715,13002,36,4,17,0,2,0.627,1,0,142,Business,Employed,Southwest,0.1377,361.17,0.0459,3530.04,1.0,1.0,0.4,0.76,0.8115,Very Good,0
FIN_000160,62,802,45312,0.3146,15462,24,4,9,2,1,0.7124,1,0,17,Home Improvement,Employed,West,0.3412,644.25,0.1706,4864.35,0.3333,0.9,0.2,0.5025,0.6252,Exceptional,0
FIN_000161,33,349,23926,0.1883,30814,24,6,17,2,1,0.4752,0,0,140,Auto,Business Owner,Southeast,1.2879,1283.92,0.6439,5802.28,0.3333,1.0,0.2,0.54,0.5262,Very Poor,0
FIN_000162,71,386,50864,0.0675,21542,12,1,1,3,0,0.6588,0,0,23,Debt Consolidation,Business Owner,Northeast,0.4235,1795.17,0.4235,1454.08,0.25,0.1,0.0,0.0975,0.4681,Very Poor,0
FIN_000163,52,602,80186,0.2954,24681,36,3,19,0,1,0.3363,1,0,112,Debt Consolidation,Employed,West,0.3078,685.58,0.1026,7290.77,1.0,1.0,0.2,0.7,0.76,Fair,1
FIN_000164,59,300,160261,0.1617,15089,24,3,2,1,3,0.5528,0,0,53,Medical,Employed,Midwest,0.0942,628.71,0.0471,2439.89,0.5,0.2,0.6,0.2525,0.4981,Very Poor,0
FIN_000165,69,680,22003,0.3186,26591,24,2,15,0,4,0.4406,0,1,216,Debt Consolidation,Employed,Southeast,1.2085,1107.96,0.6043,8471.89,1.0,1.0,0.8,0.38,0.7233,Good,0
FIN_000166,72,661,60336,0.2849,9988,36,3,6,3,1,0.5022,1,0,168,Debt Consolidation,Self-Employed,Southwest,0.1655,277.44,0.0552,2845.58,0.25,0.6,0.2,0.72,0.6198,Fair,0
FIN_000167,52,680,29509,0.627,47576,36,27,17,1,3,0.1423,0,0,140,Auto,Employed,Southeast,1.6123,1321.56,0.5374,29830.15,0.5,1.0,0.6,0.7,0.624,Good,0
FIN_000168,24,461,54035,0.3588,16595,48,1,5,3,2,0.5284,0,0,133,Auto,Retired,Midwest,0.3071,345.73,0.0768,5954.29,0.25,0.5,0.4,0.34,0.4712,Very Poor,1
FIN_000169,50,318,29291,0.3321,5661,24,10,12,3,2,0.3499,1,0,91,Auto,Employed,Southeast,0.1933,235.88,0.0966,1880.02,0.25,1.0,0.4,0.9275,0.5333,Very Poor,0
FIN_000170,57,542,32817,0.3276,11190,36,7,2,1,2,0.3814,0,1,50,Medical,Retired,Midwest,0.341,310.83,0.1137,3665.84,0.5,0.2,0.4,0.405,0.582,Very Poor,0
FIN_000171,43,428,129594,0.2244,10247,48,0,3,0,2,0.2234,0,1,111,Debt Consolidation,Employed,Southeast,0.0791,213.48,0.0198,2299.43,1.0,0.3,0.4,0.2775,0.6642,Very Poor,1
FIN_000172,59,475,51010,0.2337,13274,60,10,4,1,0,0.4523,0,1,238,Medical,Employed,Southeast,0.2602,221.23,0.052,3102.13,0.5,0.4,0.0,0.7,0.619,Very Poor,0
FIN_000173,65,708,22607,0.0885,16873,24,11,3,2,0,0.1331,1,0,150,Medical,Employed,Northeast,0.7464,703.04,0.3732,1493.26,0.3333,0.3,0.0,1.0,0.7811,Good,0
FIN_000174,35,383,44343,0.4915,6832,36,2,8,2,1,0.264,1,1,117,Business,Employed,West,0.1541,189.78,0.0514,3357.93,0.3333,0.8,0.2,0.6725,0.5034,Very Poor,1
FIN_000175,63,675,72841,0.1154,5859,48,2,17,1,1,0.5488,1,1,80,Business,Employed,Midwest,0.0804,122.06,0.0201,676.13,0.5,1.0,0.2,0.58,0.6915,Good,0
FIN_000176,49,521,55660,0.1882,12519,24,12,9,3,1,0.582,0,0,54,Auto,Self-Employed,Northeast,0.2249,521.62,0.1125,2356.08,0.25,0.9,0.2,0.535,0.5589,Very Poor,1
FIN_000177,56,624,64857,0.6092,50076,24,6,3,1,2,0.4006,0,1,148,Home Improvement,Employed,Southeast,0.7721,2086.5,0.386,30506.3,0.5,0.3,0.4,0.54,0.5589,Fair,0
FIN_000178,33,750,153859,0.4303,10535,48,1,4,0,2,0.0875,0,0,22,Home Improvement,Self-Employed,Northeast,0.0685,219.48,0.0171,4533.21,1.0,0.4,0.4,0.095,0.7126,Very Good,0
FIN_000179,52,715,87906,0.187,122534,36,10,16,1,3,0.379,0,1,181,Home Improvement,Employed,Southwest,1.3939,3403.72,0.4646,22913.86,0.5,1.0,0.6,0.7,0.7227,Good,0
FIN_000180,27,744,113360,0.4461,35224,48,7,5,1,1,0.5764,0,1,224,Home Improvement,Employed,Midwest,0.3107,733.83,0.0777,15713.43,0.5,0.5,0.2,0.58,0.6304,Very Good,0
FIN_000181,71,624,61849,0.3924,11723,24,2,14,1,3,0.1375,1,1,50,Auto,Employed,Midwest,0.1895,488.46,0.0948,4600.11,0.5,1.0,0.6,0.505,0.6341,Fair,0
FIN_000182,42,822,82922,0.3243,5484,24,0,18,1,0,0.1656,1,0,47,Auto,Employed,Northeast,0.0661,228.5,0.0331,1778.46,0.5,1.0,0.0,0.4175,0.7051,Exceptional,0
FIN_000183,48,465,32418,0.5007,22185,24,3,10,2,2,0.4977,0,0,85,Business,Employed,West,0.6843,924.38,0.3422,11108.03,0.3333,1.0,0.4,0.3325,0.4557,Very Poor,1
FIN_000184,22,537,76689,0.2393,4420,84,10,7,2,0,0.6209,0,0,175,Debt Consolidation,Employed,Southeast,0.0576,52.62,0.0082,1057.71,0.3333,0.7,0.0,0.7,0.5893,Very Poor,0
FIN_000185,62,312,125030,0.4151,24041,36,5,9,2,4,0.2795,0,0,170,Debt Consolidation,Employed,Southwest,0.1923,667.81,0.0641,9979.42,0.3333,0.9,0.8,0.5,0.4701,Very Poor,0
FIN_000186,65,556,55929,0.1676,12103,84,9,17,2,2,0.5686,0,0,228,Medical,Business Owner,Southwest,0.2164,144.08,0.0309,2028.46,0.3333,1.0,0.4,0.66,0.6131,Very Poor,0
FIN_000187,73,813,38158,0.5083,9971,48,4,10,4,0,0.2944,0,0,39,Business,Employed,Northeast,0.2613,207.73,0.0653,5068.26,0.2,1.0,0.0,0.2575,0.5591,Exceptional,0
FIN_000188,26,509,109204,0.2568,10356,60,5,18,2,5,0.4512,1,0,71,Business,Self-Employed,Midwest,0.0948,172.6,0.019,2659.42,0.3333,1.0,1.0,0.6775,0.5886,Very Poor,1
FIN_000189,48,783,30505,0.1661,38282,24,6,11,1,2,0.536,0,0,212,Auto,Employed,Northeast,1.2549,1595.08,0.6275,6358.64,0.5,1.0,0.4,0.54,0.7122,Very Good,0
FIN_000190,48,664,193805,0.2971,19003,84,1,11,0,1,0.4409,1,0,186,Business,Employed,Southwest,0.0981,226.23,0.014,5645.79,1.0,1.0,0.2,0.64,0.762,Fair,0
FIN_000191,64,524,59944,0.3386,12202,84,0,7,5,2,0.5762,0,0,10,Debt Consolidation,Employed,West,0.2036,145.26,0.0291,4131.6,0.1667,0.7,0.4,0.025,0.4298,Very Poor,1
FIN_000192,64,493,18803,0.2224,13729,24,0,15,1,0,0.3481,1,0,142,Home Improvement,Business Owner,Southwest,0.7301,572.04,0.3651,3053.33,0.5,1.0,0.0,0.6,0.6236,Very Poor,0
FIN_000193,40,495,64250,0.339,4285,60,9,7,1,1,0.5504,0,0,77,Medical,Self-Employed,West,0.0667,71.42,0.0133,1452.62,0.5,0.7,0.2,0.5525,0.5678,Very Poor,0
FIN_000194,50,699,114460,0.17,8973,36,5,7,0,4,0.6001,0,0,203,Business,Self-Employed,Northeast,0.0784,249.25,0.0261,1525.41,1.0,0.7,0.8,0.5,0.7692,Good,1
FIN_000195,31,356,96325,0.333,9975,60,0,11,2,2,0.155,1,0,170,Debt Consolidation,Business Owner,West,0.1036,166.25,0.0207,3321.68,0.3333,1.0,0.4,0.6,0.5336,Very Poor,0
FIN_000196,48,512,50120,0.0764,28595,84,3,14,0,2,0.2254,1,1,119,Business,Employed,Midwest,0.5705,340.42,0.0815,2184.66,1.0,1.0,0.4,0.7175,0.7967,Very Poor,1
FIN_000197,45,578,53682,0.1139,9659,48,2,1,3,1,0.277,0,1,66,Business,Employed,Southwest,0.1799,201.23,0.045,1100.16,0.25,0.1,0.2,0.245,0.5846,Very Poor,1
FIN_000198,59,679,96177,0.3721,4923,36,1,13,0,0,0.6669,1,0,180,Home Improvement,Employed,Northeast,0.0512,136.75,0.0171,1831.85,1.0,1.0,0.0,0.64,0.7259,Good,0
FIN_000199,53,416,15241,0.2338,25775,48,9,9,1,1,0.4173,0,1,239,Debt Consolidation,Employed,Northeast,1.6912,536.98,0.4228,6026.2,0.5,0.9,0.2,0.66,0.5956,Very Poor,0
FIN_000200,21,750,35159,0.3598,19840,24,3,7,1,2,0.4003,1,0,103,Home Improvement,Employed,Southeast,0.5643,826.67,0.2821,7138.43,0.5,0.7,0.4,0.6775,0.6864,Very Good,0
FIN_000201,47,709,32116,0.2387,10722,60,2,7,3,3,0.3921,1,0,236,Business,Self-Employed,Northeast,0.3339,178.7,0.0668,2559.34,0.25,0.7,0.6,0.68,0.6534,Good,0
FIN_000202,72,666,81405,0.2569,21390,12,1,12,1,1,0.4455,0,1,180,Auto,Employed,Southwest,0.2628,1782.5,0.2628,5495.09,0.5,1.0,0.2,0.34,0.6273,Fair,0
FIN_000203,33,412,28981,0.1891,6407,24,2,8,0,1,0.2834,1,1,180,Debt Consolidation,Employed,Southeast,0.2211,266.96,0.1105,1211.56,1.0,0.8,0.2,0.68,0.7218,Very Poor,0
FIN_000204,61,463,32120,0.1654,21499,24,2,11,0,2,0.4904,1,0,176,Business,Employed,West,0.6693,895.79,0.3347,3555.93,1.0,1.0,0.4,0.68,0.725,Very Poor,1
FIN_000205,23,303,37434,0.2823,7989,84,5,19,4,1,0.2467,0,1,163,Auto,Self-Employed,Southeast,0.2134,95.11,0.0305,2255.29,0.2,1.0,0.2,0.5,0.4767,Very Poor,0
FIN_000206,59,322,29890,0.2354,18285,48,7,12,1,2,0.3813,1,1,115,Auto,Employed,West,0.6117,380.94,0.1529,4304.29,0.5,1.0,0.4,0.8675,0.5968,Very Poor,0
FIN_000207,26,391,93121,0.3049,5834,24,1,14,1,2,0.6316,1,1,238,Home Improvement,Employed,West,0.0626,243.08,0.0313,1778.79,0.5,1.0,0.4,0.64,0.5446,Very Poor,1
FIN_000208,28,768,37062,0.1955,36595,36,2,4,2,2,0.5693,0,1,83,Business,Self-Employed,Northeast,0.9874,1016.53,0.3291,7154.32,0.3333,0.4,0.4,0.2875,0.625,Very Good,0
FIN_000209,47,454,68109,0.0527,22394,12,21,13,1,1,0.2914,1,0,156,Auto,Self-Employed,Midwest,0.3288,1866.17,0.3288,1180.16,0.5,1.0,0.2,1.0,0.7179,Very Poor,0
FIN_000210,29,506,35848,0.3728,18821,48,8,16,2,2,0.4346,0,0,53,Business,Self-Employed,Midwest,0.525,392.1,0.1313,7016.47,0.3333,1.0,0.4,0.4525,0.5265,Very Poor,0
FIN_000211,57,380,48765,0.4711,11443,60,2,8,1,2,0.4472,1,0,123,Business,Employed,Northeast,0.2347,190.72,0.0469,5390.8,0.5,0.8,0.4,0.68,0.5236,Very Poor,1
FIN_000212,53,782,43866,0.2435,4853,84,3,1,4,0,0.377,0,0,126,Auto,Employed,Midwest,0.1106,57.77,0.0158,1181.71,0.2,0.1,0.0,0.42,0.6304,Very Good,0
FIN_000213,71,706,15937,0.1228,14969,48,35,13,2,0,0.7916,0,1,206,Home Improvement,Employed,Southeast,0.9393,311.85,0.2348,1838.19,0.3333,1.0,0.0,0.7,0.661,Good,0
FIN_000214,62,402,24184,0.2781,32406,12,3,14,0,0,0.6121,0,0,72,Business,Employed,Northeast,1.34,2700.5,1.34,9012.11,1.0,1.0,0.0,0.3,0.6061,Very Poor,0
FIN_000215,64,539,23283,0.3677,9044,24,1,10,3,2,0.5215,0,1,86,Medical,Employed,Midwest,0.3884,376.83,0.1942,3325.48,0.25,1.0,0.4,0.255,0.4844,Very Poor,0
FIN_000216,44,564,94398,0.2443,7038,12,0,4,0,0,0.5967,1,0,236,Medical,Self-Employed,Midwest,0.0746,586.5,0.0746,1719.38,1.0,0.4,0.0,0.6,0.7183,Very Poor,0
FIN_000217,35,332,106174,0.1147,26906,12,4,6,1,2,0.3254,0,0,239,Home Improvement,Employed,Southwest,0.2534,2242.17,0.2534,3086.12,0.5,0.6,0.4,0.46,0.575,Very Poor,1
FIN_000218,74,334,36476,0.0751,18159,60,3,7,0,0,0.2587,0,1,118,Business,Employed,West,0.4978,302.65,0.0996,1363.74,1.0,0.7,0.0,0.415,0.6855,Very Poor,0
FIN_000219,52,548,64136,0.5553,25656,12,6,12,0,2,0.1537,0,0,235,Auto,Self-Employed,Southeast,0.4,2138.0,0.4,14246.78,1.0,1.0,0.4,0.54,0.6702,Very Poor,0
FIN_000220,52,349,32266,0.275,26844,24,1,14,1,2,0.2762,0,0,49,Home Improvement,Employed,West,0.832,1118.5,0.416,7382.1,0.5,1.0,0.4,0.1625,0.5012,Very Poor,0
FIN_000221,44,579,58167,0.4239,13886,12,3,12,0,2,0.3392,1,1,191,Debt Consolidation,Employed,West,0.2387,1157.17,0.2387,5886.28,1.0,1.0,0.4,0.72,0.7225,Very Poor,0
FIN_000222,61,451,39630,0.4913,10089,24,2,15,0,0,0.7144,1,0,135,Medical,Self-Employed,Northeast,0.2546,420.38,0.1273,4956.73,1.0,1.0,0.0,0.68,0.6169,Very Poor,0
FIN_000223,72,836,35999,0.0701,6896,84,6,11,4,2,0.2865,1,0,31,Home Improvement,Employed,Southwest,0.1916,82.1,0.0274,483.41,0.2,1.0,0.4,0.6175,0.7315,Exceptional,0
FIN_000224,69,529,70329,0.1999,4834,12,1,15,5,1,0.5142,0,0,213,Home Improvement,Employed,Northeast,0.0687,402.83,0.0687,966.32,0.1667,1.0,0.2,0.34,0.5197,Very Poor,1
FIN_000225,69,587,59451,0.3478,35211,24,4,7,2,2,0.4317,0,1,59,Debt Consolidation,Employed,Midwest,0.5923,1467.12,0.2961,12246.39,0.3333,0.7,0.4,0.3075,0.5398,Fair,0
FIN_000226,72,694,31264,0.178,6699,24,4,4,1,0,0.607,1,1,140,Home Improvement,Employed,Midwest,0.2143,279.12,0.1071,1192.42,0.5,0.4,0.0,0.76,0.7037,Good,0
FIN_000227,32,752,137199,0.1921,7672,36,1,17,1,0,0.402,0,1,38,Business,Employed,Southwest,0.0559,213.11,0.0186,1473.79,0.5,1.0,0.0,0.135,0.6474,Very Good,0
FIN_000228,59,332,148290,0.5409,11350,24,2,17,2,0,0.4208,1,1,205,Debt Consolidation,Employed,Midwest,0.0765,472.92,0.0383,6139.22,0.3333,1.0,0.0,0.68,0.4585,Very Poor,1
FIN_000229,22,662,52639,0.4713,31219,48,0,4,2,1,0.4926,0,1,45,Home Improvement,Self-Employed,West,0.5931,650.4,0.1483,14713.51,0.3333,0.4,0.2,0.1125,0.5001,Fair,0
FIN_000230,23,410,70546,0.4293,17931,84,6,19,0,2,0.2565,0,0,58,Home Improvement,Employed,Northeast,0.2542,213.46,0.0363,7697.78,1.0,1.0,0.4,0.385,0.6195,Very Poor,0
FIN_000231,69,420,198672,0.4475,12165,24,3,10,1,0,0.4915,0,0,51,Debt Consolidation,Employed,Midwest,0.0612,506.88,0.0306,5443.84,0.5,1.0,0.0,0.2475,0.4743,Very Poor,1
FIN_000232,57,315,70396,0.0718,5066,24,9,16,1,1,0.6272,1,0,111,Debt Consolidation,Employed,Northeast,0.072,211.08,0.036,363.74,0.5,1.0,0.2,0.9375,0.6211,Very Poor,0
FIN_000233,69,822,21711,0.3437,19600,36,25,6,1,1,0.6394,0,1,144,Debt Consolidation,Employed,Midwest,0.9028,544.44,0.3009,6736.52,0.5,0.6,0.2,0.7,0.6953,Exceptional,0
FIN_000234,37,397,50305,0.3383,9089,24,10,10,0,1,0.2011,1,1,112,Auto,Employed,Southeast,0.1807,378.71,0.0903,3074.81,1.0,1.0,0.2,0.98,0.7324,Very Poor,0
FIN_000235,69,415,39840,0.0557,14809,84,1,18,1,2,0.5206,0,0,42,Debt Consolidation,Business Owner,Northeast,0.3717,176.3,0.0531,824.86,0.5,1.0,0.4,0.145,0.5522,Very Poor,0
FIN_000236,22,770,37584,0.44,2915,36,5,17,1,1,0.4283,1,1,133,Home Improvement,Retired,Northeast,0.0776,80.97,0.0259,1282.6,0.5,1.0,0.2,0.8,0.6889,Very Good,0
FIN_000237,22,738,63962,0.0356,6323,36,15,11,0,2,0.2489,0,1,158,Business,Self-Employed,Midwest,0.0989,175.64,0.033,225.1,1.0,1.0,0.4,0.7,0.8817,Good,0
FIN_000238,48,580,36727,0.6686,13263,48,1,14,1,1,0.2039,1,0,234,Auto,Business Owner,Southwest,0.3611,276.31,0.0903,8867.64,0.5,1.0,0.2,0.64,0.5632,Fair,1
FIN_000239,74,648,80887,0.1232,14518,84,2,18,2,1,0.7754,0,0,132,Medical,Employed,Northeast,0.1795,172.83,0.0256,1788.62,0.3333,1.0,0.2,0.38,0.594,Fair,0
FIN_000240,43,531,33682,0.2233,7647,84,1,9,3,3,0.4105,0,1,24,Debt Consolidation,Self-Employed,West,0.227,91.04,0.0324,1707.58,0.25,0.9,0.6,0.1,0.5055,Very Poor,0
FIN_000241,57,410,25362,0.1715,18671,84,8,2,1,1,0.4452,0,0,13,Debt Consolidation,Employed,Midwest,0.7362,222.27,0.1052,3202.08,0.5,0.2,0.2,0.3525,0.5602,Very Poor,0
FIN_000242,52,651,104911,0.2533,49089,24,3,18,4,1,0.2704,0,0,116,Business,Retired,West,0.4679,2045.38,0.234,12434.24,0.2,1.0,0.2,0.41,0.5909,Fair,0
FIN_000243,53,311,41648,0.1198,6322,60,1,7,0,2,0.3867,0,0,76,Medical,Employed,Southwest,0.1518,105.37,0.0304,757.38,1.0,0.7,0.4,0.23,0.6256,Very Poor,0
FIN_000244,21,787,79093,0.2397,18065,48,7,5,0,2,0.3561,0,1,135,Home Improvement,Employed,Northeast,0.2284,376.35,0.0571,4330.18,1.0,0.5,0.4,0.58,0.8192,Very Good,0
FIN_000245,39,832,27863,0.5111,23810,48,1,4,2,0,0.4338,1,0,202,Business,Employed,Southwest,0.8545,496.04,0.2136,12169.29,0.3333,0.4,0.0,0.64,0.6352,Exceptional,0
FIN_000246,22,584,43925,0.4052,8638,84,5,1,0,2,0.6548,1,1,215,Auto,Employed,Southeast,0.1967,102.83,0.0281,3500.12,1.0,0.1,0.4,0.8,0.7093,Fair,1
FIN_000247,73,844,72478,0.3284,27542,24,4,19,0,1,0.6845,1,1,35,Medical,Employed,Southeast,0.38,1147.58,0.19,9044.79,1.0,1.0,0.2,0.5475,0.7795,Exceptional,0
FIN_000248,64,691,30796,0.1268,5209,24,3,2,1,0,0.7578,0,1,67,Auto,Employed,Southwest,0.1691,217.04,0.0846,660.5,0.5,0.2,0.0,0.2875,0.6295,Good,0
FIN_000249,46,469,64605,0.0239,8752,12,4,18,2,3,0.4422,0,1,47,Auto,Employed,Midwest,0.1355,729.33,0.1355,209.17,0.3333,1.0,0.6,0.2775,0.5736,Very Poor,1
FIN_000250,52,376,100402,0.3338,125266,24,1,1,0,0,0.5787,0,0,187,Business,Employed,West,1.2476,5219.42,0.6238,41813.79,1.0,0.1,0.0,0.34,0.5924,Very Poor,0
FIN_000251,26,596,60711,0.2663,11905,48,0,11,3,3,0.4463,1,1,125,Business,Employed,Northeast,0.1961,248.02,0.049,3170.3,0.25,1.0,0.6,0.6,0.5891,Fair,0
FIN_000252,52,629,35492,0.1144,7237,24,1,18,0,0,0.2137,0,1,74,Medical,Employed,Southeast,0.2039,301.54,0.102,827.91,1.0,1.0,0.0,0.225,0.7558,Fair,0
FIN_000253,24,362,33802,0.2253,15535,60,0,11,0,5,0.2079,1,0,61,Medical,Employed,Southwest,0.4596,258.92,0.0919,3500.04,1.0,1.0,1.0,0.4525,0.6685,Very Poor,0
FIN_000254,31,569,31114,0.0982,71576,24,7,18,1,2,0.449,0,0,99,Medical,Employed,Southeast,2.3004,2982.33,1.1502,7028.76,0.5,1.0,0.4,0.5275,0.6605,Very Poor,0
FIN_000255,37,515,28926,0.1346,8535,12,3,7,0,2,0.4006,0,0,197,Auto,Employed,West,0.2951,711.25,0.2951,1148.81,1.0,0.7,0.4,0.42,0.7211,Very Poor,0
FIN_000256,58,489,80603,0.1434,7350,48,4,18,0,0,0.4304,0,1,150,Auto,Self-Employed,Midwest,0.0912,153.12,0.0228,1053.99,1.0,1.0,0.0,0.46,0.7127,Very Poor,1
FIN_000257,44,374,28024,0.174,32710,48,10,1,1,2,0.1495,1,0,170,Auto,Employed,Southwest,1.1672,681.46,0.2918,5691.54,0.5,0.1,0.4,1.0,0.6736,Very Poor,0
FIN_000258,25,809,41103,0.1843,15570,48,1,17,3,1,0.6781,1,0,193,Home Improvement,Business Owner,Northeast,0.3788,324.38,0.0947,2869.55,0.25,1.0,0.2,0.64,0.6676,Exceptional,0
FIN_000259,72,392,54511,0.0775,70048,60,11,5,1,2,0.6605,0,0,237,Medical,Employed,West,1.285,1167.47,0.257,5428.72,0.5,0.5,0.4,0.7,0.6079,Very Poor,0
FIN_000260,54,352,39209,0.5083,6803,36,0,2,0,1,0.23,1,0,5,Auto,Employed,Southwest,0.1735,188.97,0.0578,3457.96,1.0,0.2,0.2,0.3125,0.571,Very Poor,0
